file_id,source_id,id_lotto,cig,oggetto,sceltaContraente,importoAggiudicazione,Column,importoSommeLiquidate,cfStrutturaProponente,strutturaProponente,dataInizio,dataUltimazione,dataUltimoAggiornamentoDataset,Column 15,
daad42352210213a007836a04f00f709,2570930848,f40e5e09bbe44695dadaa167751228dbe8b98ef6,Z7C0E35E98,PULIZIA STRAORDINARIA LOCALI ASSEGNATI COMM. INV.CIVILI DSB CANICATTI',04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,1028,81,,1028,81,2570930848,ASP di Agrigento,2013-11-19,2013-12-06,2014-12-31
daad42352210213a007836a04f00f709,2570930848,5aebe351613726d845f419a4b4e8b848b9cff5c2,Z7C0DC867F,ADESIONE CONVENZIONE CONSIP SPA GASOLIO 7 PER LA FORNITURA DI LT 1000 PER LA FORNITURA DI GASOLIO DA RISCALDAMENTO PER IL P.O. DI SCIACCA.,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,1303,23,,1303,23,2570930848,ASP di Agrigento,2014-02-11,2014-02-20,2014-12-31
daad42352210213a007836a04f00f709,2570930848,c44c86e64e4b0421bb7210f6f401c4de8a47f99c,Z7C0D6E630,Servizio pubblicazione avviso gara RIS PACS (Il giornale di Sicilia),04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,1239,,0,2570930848,ASP di Agrigento,2014-01-21,2014-01-24,2014-12-31,,
e1fe3e52826c73702068a57bafc986a1,2363280815,05d46735f042ba376e23a884178c8ef792f2e171,Z7C0BE15BB,Nullo,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,205,,225,5,2363280815,ASP di Trapani,2013-10-11,2013-10-11,2015-01-30,
daad42352210213a007836a04f00f709,2570930848,dc20c1b37cd3967592fc612c08e9d8dd5f430c5e,Z7B119B72D,FORNITURA DI REGISTRI PER IL P.O. DI SCIACCA,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,410,,0,2570930848,ASP di Agrigento,2014-11-07,2014-11-17,2014-12-31,,
daad42352210213a007836a04f00f709,2570930848,fe3dcc7b031e5465491ea67a1a834c94d8ab1ab8,Z7B0E20B15,Manutenzione straordinaria ascensore matr. AG/133/84 in dotazione al P.O. di Ribera.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,8279,5,,8279,5,2570930848,ASP di Agrigento,2014-03-04,2014-12-31,2014-12-31
c41b550395b21d3691fc869480e645ab,1825570854,4b2edc59978f99ccebf9ce620fac41bacef89d96,Z7B0B594D2,ACQUISTO FARMACO,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,5400,,4158,1825570854,ASP Caltanissetta,2013-07-25,2014-05-27,2014-01-31,,
daad42352210213a007836a04f00f709,2570930848,b73f0ee5d1763177eb3b54c9ad89d25b8f3132d5,Z7A11CC457,Intervento tecnico Fotocopiatrice SharpAR M207 in dotazione alla segreteria amministrativa AG2 del P.O. di Sciacca.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,196,72,,0,2570930848,ASP di Agrigento,2014-11-18,2014-12-31,2014-12-31,
daad42352210213a007836a04f00f709,2570930848,016f4cff10f15b96d887dd625941aef63623c552,Z7A11704A8,Riparazione Sviluppatrice automatica matr.2022978 in dotazione al Servizio di Rx del Poliambulatorio di Agrigento.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,744,6,,0,2570930848,ASP di Agrigento,2014-10-28,2014-12-31,2014-12-31,
daad42352210213a007836a04f00f709,2570930848,e56ebc1d200530cd35f168bc1d50005857dde377,Z7A0FEAEC2,riparazione Frigoemoteca BB 352 C-SA matricola 24447/00 in dotazione al centro Trasfusionale del P.O. di Canicatti,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,826,2,,826,2,2570930848,ASP di Agrigento,2014-01-01,2014-12-31,2014-12-31
7ef6205993d555649d9a65f0f6109aa9,1151150867,7afda5832a30b3c6be802b6b5fb80d1e5b1eaf08,Z7A0F97857,AFFIDAMENTO DELLA FORNITURA DI UN CONNETTORE STERILE E DI UN INTERFACCIAMENTO EMONET PER IL CENTRO TRASFUSIONALE DI NICOSIA - DELIBERA N. 1020/14,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,5970,,0,1151150867,AZIENDA SANITARIA PROVINCIALE DI ENNA,2014-05-22,2014-12-31,2015-01-21,,
daad42352210213a007836a04f00f709,2570930848,b3534b3392dc13a86cc44ba79395af5142fc4673,Z7A0F27CF2,Lavori di manutenzione sul Gruppo Elettrogeno ubicato presso il P.O. di Licata.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,696,,696,2570930848,ASP di Agrigento,2014-05-12,2014-12-31,2014-12-31,,
daad42352210213a007836a04f00f709,2570930848,9865f1a519d35fa8b39fd58fee50b70413b54f6c,Z79101D46F,Intervento tecnico Frigorifero portatile KW mod. KFT 50/A matr. 74094 in dotazione all'U.O. di Medicina Trasfusionale del P.O. di Sciacca.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,860,9,,0,2570930848,ASP di Agrigento,2014-07-10,2014-12-31,2014-12-31,
7ef6205993d555649d9a65f0f6109aa9,1151150867,3acf46e3e4eabd3c87a72ffc6a70c87c653b5069,Z790F0899E,FORNITURA POSTAZIONE DI LAVORO PRESSO SERVIZIO PREVENZIONE ENNA,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,256,95,,0,1151150867,AZIENDA SANITARIA PROVINCIALE DI ENNA,2014-06-26,2014-12-31,2015-01-21,
7ef6205993d555649d9a65f0f6109aa9,1151150867,56a520f9662813c04abc18980db0ad5fa234a941,Z790D3B2B0,ACQUISTO DISPOSITIVI PER UROLOGIA,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,3168,,1584,1151150867,AZIENDA SANITARIA PROVINCIALE DI ENNA,2014-04-29,2014-12-31,2015-01-21,,
daad42352210213a007836a04f00f709,2570930848,633e1fcfc7dc06b72784adebbf1ccbab968aa987,Z790C4841C,AFFIDAMENTO IN ECONOMIA SERVIZI PUBBLICITARI PER CAMPAGNA SCREENING ONCOLOGICO-,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,9900,,9900,2570930848,ASP di Agrigento,2013-11-08,2013-12-07,2014-12-31,,
c41b550395b21d3691fc869480e645ab,1825570854,dc3fdd0ed2803d12677150c4599b87944624007b,Z790B9BF08,SERVIZIO DI GESTIONE E MANTENIMENTO DEGLI IMPIANTI ELETTRICI DEL P.O. S. ELIA,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,34800,,42108,1825570854,ASP Caltanissetta,2013-11-08,2014-03-08,2014-01-31,,
7ef6205993d555649d9a65f0f6109aa9,1151150867,f00907de4a1dd655230e1fea8678c65fb365c03c,Z7811165C5,FORNITURA MATERIALE DI CONSUMO PER VENTILATORE POLMONARE,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,32409,,0,1151150867,AZIENDA SANITARIA PROVINCIALE DI ENNA,2014-10-06,2014-12-31,2015-01-21,,
e1fe3e52826c73702068a57bafc986a1,2363280815,34b8dcc077679907300995a3426ee81eb255cc3e,Z7810CC753,Nullo,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,1398,94,,1398,94,2363280815,ASP di Trapani,2014-07-01,2014-08-31,2015-01-30
c41b550395b21d3691fc869480e645ab,1825570854,cc6c4d637687a751b2c14a66c560d6462e6c5bd2,Z780AD7666,FORNITURA DI ARREDI SANITARI (MEPA),08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,1897,,0,1825570854,ASP Caltanissetta,2013-11-04,,2014-01-31,,
daad42352210213a007836a04f00f709,2570930848,c13e3b8162f038fb8abdb58ff743e824be29388e,Z7809DA60B,acquisto n. 3 autoclavi a ciclo rapido uoc complesso operatorio po agrigento,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,8790,,8790,2570930848,ASP di Agrigento,2012-11-29,2013-12-05,2014-12-31,,
e1fe3e52826c73702068a57bafc986a1,2363280815,876960b6335d13bcd4e2e7c8009c101ecfa8afa6,Z780954D9A,Nullo,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,10620,,11044,4,2363280815,ASP di Trapani,2013-05-01,2014-04-30,2015-01-30,
daad42352210213a007836a04f00f709,2570930848,1c35351cfc0eb9bebff87286c04b54ada99f8b9e,Z771178159,kit di sostituzione a basso profilo con sonde di raccordo,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,956,,956,2570930848,ASP di Agrigento,2014-04-07,2014-12-04,2014-12-31,,
daad42352210213a007836a04f00f709,2570930848,cb0c410406e9cd02d8af34ddf8c3b9303af2e1ee,Z771114A0C,Riparazione Riunito Odontoiatrico Siemens Sirona in dotazione al Poliambulatorio di Casteltermini.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,1076,,0,2570930848,ASP di Agrigento,2014-10-06,2014-12-31,2014-12-31,,
daad42352210213a007836a04f00f709,2570930848,c27103d3fe79cb250f2cfc8728821d253167ae46,Z770E2DFBF,Riparazione Elettrocardiografo Mortara EL1350 S/N 108490011094 in dotazione all' U. O. di Cardiologia del P.O. CardiologiaRiparazione Elettrocardiografo Mortara ELI350 S/N 108490011094 in dotazione all'U.O. di Cardiologia del P.O. di Licata.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,2107,92,,2107,92,2570930848,ASP di Agrigento,2014-03-06,2014-12-31,2014-12-31
daad42352210213a007836a04f00f709,2570930848,60d0b1bc5c3c7043f32984122e40c30842db35aa,Z770D8DFBE,Intervento tecnico riparazione frigorifero Ciro Fiocchetti U.O. di Patologia Clinica del P.O. San Giovanni di Dio di Agrigento .,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,491,4,,491,4,2570930848,ASP di Agrigento,2014-01-28,2014-12-31,2014-12-31
daad42352210213a007836a04f00f709,2570930848,f6d52fc688ffca8f323dbc7d7a5e195880edbed7,Z770AD3D43,acquisto presidi medico chirurgici,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,334,2,,334,2,2570930848,ASP di Agrigento,2013-07-18,2014-01-15,2014-12-31
c41b550395b21d3691fc869480e645ab,1825570854,66f3e0a554e9a747fc3c552aef143fca90b1522d,Z770A88D2B,FORNITURA DI AUSILI PER DEAMBULAZIONE (MEPA),08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,1407,,0,1825570854,ASP Caltanissetta,2013-10-02,2013-12-31,2014-01-31,,
e1fe3e52826c73702068a57bafc986a1,2363280815,be6f6f02841a81003f789487819139fe0d4928b9,Z7708E462C,Nullo,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,1700,,2057,2363280815,ASP di Trapani,2013-07-03,2013-07-04,2015-01-30,,
daad42352210213a007836a04f00f709,2570930848,718e0515755c1b0eec633dc43035ecb5de08aefb,Z7611D8C42,Riparazione Riunito con carrellorotante elettrico in dotazione all'U.O. di Oculistica del P.O: San Giovanni di Dio di Agrigento.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,2018,,2108,2570930848,ASP di Agrigento,2014-11-20,2014-12-31,2014-12-31,,
309a2d169cae0e8a2b6b1155b5c97ac0,2363280815,7b7cd3130d28e5ccf03b2c45fb380ac566fff80e,Z760FCB9A4,RINNOVO ASSISTENZA E MANUTENZIONE SOFTWARE GEVISAN SIAN -VET,03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE DEL BANDO,14000,,11667,3,2363280815,ASP di Trapani,2014-01-01,2014-12-31,2015-01-30,
309a2d169cae0e8a2b6b1155b5c97ac0,2363280815,0e93adc7df339becb8b05ea218764d1fb11b50f8,Z760E8ABE8,FORNITURA SUL MEPA MEDIANTE ODA N. 1272027 DEL SOFTWARE PER ESENZIONE TICKET E PER SCELTA DEL MMG E PLS,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,13200,,13200,2363280815,ASP di Trapani,2014-03-28,2014-04-04,2015-01-30,,
daad42352210213a007836a04f00f709,2570930848,f11ef755d6c73ac0347f93bdc385fee8123336f0,Z760E4CDA2,presidi per paz.affetti da intestino neurologico,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,3474,,3474,2570930848,ASP di Agrigento,2013-12-17,2014-03-27,2014-12-31,,
7ef6205993d555649d9a65f0f6109aa9,1151150867,ec05409a1a1964bc01da092d098cb3a56da4fe5e,Z760DDF19D,ACQUISTO DEFLUSSORI,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,7689,6,,4512,1151150867,AZIENDA SANITARIA PROVINCIALE DI ENNA,2014-03-18,2014-12-31,2015-01-21,
daad42352210213a007836a04f00f709,2570930848,e3275cb87efeb33fb75cf16109a101e8ad706ee6,Z760D1D65A,PULIZIA STRAORDINARIA LOCALI EX OSPEDALE VIA G.XXIII-,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2500,,2500,2570930848,ASP di Agrigento,2013-12-27,2014-01-07,2014-12-31,,
e1fe3e52826c73702068a57bafc986a1,2363280815,5eaa8d1d51ce884b0fe2fbc24a88c085e5ad88d0,Z760985693,Nullo,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,5400,,5616,2363280815,ASP di Trapani,2013-06-01,2014-05-31,2015-01-30,,
0188ce5977519806ee99548e0da265c1,2363280815,451b9563bd1f582c0df7934f05cc3de23cf700c5,Z750F5D873,Lavori urgenti di manutenzione straordinaria sull'impianto telefonico installato presso il P.O. -S.A.Abate- di Trapani.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,320,1,,320,1,2363280815,ASP di Trapani,2014-03-10,2014-03-31,2015-01-30
daad42352210213a007836a04f00f709,2570930848,c589feeb377bd231a48e2c400358fcfdc0338f37,Z750D5F31B,Approvazione Offerta sostituzioone climatizzatori in Laboratorio Analisi P.O. di Canicatti.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,3154,,0,2570930848,ASP di Agrigento,2014-01-17,2014-12-31,2014-12-31,,
daad42352210213a007836a04f00f709,2570930848,79083b83a0f8bebfa1c6763db3bf13beab11dc34,Z750B12DA0,acquisto presidi per fibrosi cistica,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,134,83,,134,83,2570930848,ASP di Agrigento,2013-07-31,2014-01-15,2014-12-31
daad42352210213a007836a04f00f709,2570930848,a0fb0741d9aa04a1dc5a1ef2b69cfb68d708c18f,Z74122CCEC,Manutenzione straordinaria ascensore Matr. AG/93/89 Montalettighe P.O. di Canicatti,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,1660,75,,0,2570930848,ASP di Agrigento,2014-01-01,2014-12-31,2014-12-31,
daad42352210213a007836a04f00f709,2570930848,5d658898fe631f137cc31cf1bdbcea0eb95da712,Z7411C90B8,Lavori di manutenzione su apparecchiature sanitarie in dotazione all'U.O. di Medicina Fisica e Riabilitativa del P.O. di Licata.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,1616,9,,1616,9,2570930848,ASP di Agrigento,2014-11-18,2014-12-31,2014-12-31
daad42352210213a007836a04f00f709,2570930848,74ef0a58edbda292c685e77496ccc00d97262e84,Z7410DE586,FORNITURA MATERIALE RIPARAZIONE LETTI DI DEGENZA P.O. SGD,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,2725,,0,2570930848,ASP di Agrigento,2014-09-23,2014-10-06,2014-12-31,,
daad42352210213a007836a04f00f709,2570930848,da925ac4c791ff65ae125e5f628c1556d8792ba2,Z740EFC041,acquisto kit per terapia a pressione negativa,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,900,,900,2570930848,ASP di Agrigento,2014-04-29,2014-08-08,2014-12-31,,
7ef6205993d555649d9a65f0f6109aa9,1151150867,c159ec9346ad2bce61cb91aeb4d85bc8f80aec93,Z740DD3CAB,ACQUISTO GHIACCIO SINTETICO,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,30000,,978,1151150867,AZIENDA SANITARIA PROVINCIALE DI ENNA,2014-03-18,2014-12-31,2015-01-21,,
e1fe3e52826c73702068a57bafc986a1,2363280815,d29918b68776fc3a78dafa9a408d81eb25ba350d,Z740B9EBC4,Nullo,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,462,,559,2,2363280815,ASP di Trapani,2013-09-27,2013-09-27,2015-01-30,
daad42352210213a007836a04f00f709,2570930848,fdc9aa451e7140dcbf59e29bbbcd2b9e3ba26236,Z730E2DBBA,Riparazione Monitor Multiparametrico in dotazione all'U.O. di Pronto Soccorso di Canicatti.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,45,,45,2570930848,ASP di Agrigento,2014-03-06,2014-12-31,2014-12-31,,
7ef6205993d555649d9a65f0f6109aa9,1151150867,34fa9937d918f72309e19d58446027d049b5661c,Z730DD53EE,ACQUISTO CARTA PER LETTINO,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2436,,6528,48,1151150867,AZIENDA SANITARIA PROVINCIALE DI ENNA,2014-03-18,2014-12-31,2015-01-21,
daad42352210213a007836a04f00f709,2570930848,92ea8bdbe1dd800f8619e7f230854aaad9427ecc,Z7307A346B,acquisto presidi medico chirurgici per fibrosi cistica,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,337,71,,337,71,2570930848,ASP di Agrigento,2013-12-10,2014-01-15,2014-12-31
e1fe3e52826c73702068a57bafc986a1,2363280815,167e811dfb81118d20c3163e3bf7a8d27d16ce16,Z720F42937,Nullo,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,722,86,,751,77,2363280815,ASP di Trapani,2014-06-26,2014-07-03,2015-01-30
c41b550395b21d3691fc869480e645ab,1825570854,634009cce907c5330da2ac259738ec43356dbbc0,Z720C1DFA9,ACQUISTO DI ANALIZZATORE RAPIDO PER LA DETERMINAZIONE DELL'EMOGLOBINA GLICOSILATA,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,854,,0,1825570854,ASP Caltanissetta,2013-11-08,2013-12-31,2014-01-31,,
7ef6205993d555649d9a65f0f6109aa9,1151150867,664d74da37054701372638084dc89976351d10c1,Z71118B97B,C.F SUL ME.PA PER L'ACQUISTO DI N.3 SFIGMOMANOMETRI AD ANEROIDE CON STATIVO PER LA U.O.C. CARDIOLOGIA CON UTIC E RIABILITAZIONE DEL P.O. UMBERTO IÂ° DI ENNA,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,675,36,,0,1151150867,AZIENDA SANITARIA PROVINCIALE DI ENNA,2014-12-01,2015-05-31,2015-01-21,
daad42352210213a007836a04f00f709,2570930848,09d37fd3da172d75147bee71762fccef30cb4f06,Z710E61D91,materiale per microinfusore,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,7185,63,,7185,63,2570930848,ASP di Agrigento,2013-08-09,2014-06-03,2014-12-31
7ef6205993d555649d9a65f0f6109aa9,1151150867,5662dcf4570add182f1d4d445e99bc4cc3f27310,Z710E1FC9F,SERVICE ASPIRATORE-DITTA MEDICAIR,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2350,97,,799,1151150867,AZIENDA SANITARIA PROVINCIALE DI ENNA,2014-03-06,2014-12-31,2015-01-21,
7ef6205993d555649d9a65f0f6109aa9,1151150867,915bbbbdcfa42546ea1e47f02849f3abc9cd4b25,Z710DD72C4,ACQUISTO BISTURI DI VARIE MISURE,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,30000,,557,1151150867,AZIENDA SANITARIA PROVINCIALE DI ENNA,2014-03-18,2014-12-31,2015-01-21,,
7ef6205993d555649d9a65f0f6109aa9,1151150867,2523b6bdcdee6f2f836fc290c40f23e644cdd9b4,Z710DD44AF,ACQUISTO LANCETTE PUNGIDITO,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,30000,,180,1151150867,AZIENDA SANITARIA PROVINCIALE DI ENNA,2014-03-18,2014-12-31,2015-01-21,,
e1fe3e52826c73702068a57bafc986a1,2363280815,a993eb07280a7109cdae5f7a31359f1ba63b636e,Z710DB003F,Nullo,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,3676,63,,3823,7,2363280815,ASP di Trapani,2014-04-15,2014-04-18,2015-01-30
daad42352210213a007836a04f00f709,2570930848,e10a6b669c69b2a9b83115cf853c362627794c0a,Z710D2F739,Lavori di riparazione sollevatore idraulico per barelle in dotazione all'Obitorio del P.O. di Canicatti.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,1552,,1552,2570930848,ASP di Agrigento,2014-01-07,2014-12-31,2014-12-31,,
c41b550395b21d3691fc869480e645ab,1825570854,88347ee9b6dd7badff53a046d67e16944576c3e9,Z710CD764A,RATIFICA FORNITURA DI NÃ‚Â° 2 PANCHE METALLICHE A 4 POSTI,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,646,,0,1825570854,ASP Caltanissetta,2013-12-17,2013-12-27,2014-01-31,,
daad42352210213a007836a04f00f709,2570930848,f1a9a0898a06c342c98ce316f9475dfc7468c9d3,Z70126C592,Riparazione Autoclave CISA 640 matr. N. 8470 in dotazione all'U.O. di Complesso Operatorio del P.O. di Canicatti.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,549,45,,0,2570930848,ASP di Agrigento,2014-12-22,2014-12-31,2014-12-31,
7ef6205993d555649d9a65f0f6109aa9,1151150867,4c91d2b013d2403af44b8f9a5cbe4479eeec526b,Z7012493C3,NICETILE 500 MG BUSTINE,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,337,81,,0,1151150867,AZIENDA SANITARIA PROVINCIALE DI ENNA,2014-12-15,2014-12-31,2015-01-21,
daad42352210213a007836a04f00f709,2570930848,7dcb53575f3d1dcfebe500a2ba2b782038b38b5d,Z70120EE5B,FORNITURA DI STAMPANTE FAX PER U.O. ASSISTENZA SANITARIA DI BASE,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,182,,0,2570930848,ASP di Agrigento,2014-12-03,2014-12-11,2014-12-31,,
7ef6205993d555649d9a65f0f6109aa9,1151150867,025103fcf49282cf620dde3108bdd11f4611dcc5,Z701203EDA,ACQUISTO AGO ASPIRATO MIDOLLARE,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,150,,0,1151150867,AZIENDA SANITARIA PROVINCIALE DI ENNA,2014-12-16,,2015-01-21,,
daad42352210213a007836a04f00f709,2570930848,30168baf6f9c46fb610bbd8d638e94119ea78612,Z7011F3DF8,Interventi tecnici per ripristino funzionalita linee telefoniche all'interno di varie UU.OO. del P.O. di Sciacca.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,549,18,,549,18,2570930848,ASP di Agrigento,2014-11-27,2014-12-31,2014-12-31
7ef6205993d555649d9a65f0f6109aa9,1151150867,9e3921c7b9884d128eea0f28e2b7d6cf847d0c49,Z700DC1A5A,CANONE SERVICE PER VENTILATORE POLMONARE-DITTA LINDE MEDICALE,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,3097,14,,2653,1151150867,AZIENDA SANITARIA PROVINCIALE DI ENNA,2014-02-01,2014-12-31,2015-01-21,
daad42352210213a007836a04f00f709,2570930848,6064e184fca5c44018ed1ddcbdbc048bdad76739,Z700C2E001,acquisto presidi medico chirurgici per paz. Affetti da tetraparesi spastica discinesia esofagea portatrice di peg,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,3878,,3878,2570930848,ASP di Agrigento,2013-10-30,2014-01-15,2014-12-31,,
c41b550395b21d3691fc869480e645ab,1825570854,24640ae6e6797fe2f75302f4a8736807546d75cd,Z700A34046,FORNITURA ED ISTALLAZIONE DI NÃ‚Â° 8 TV COLOR PER L'HOSPICE DI GELA (MEPA),08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,1760,,2129,1825570854,ASP Caltanissetta,2013-06-13,2013-06-17,2014-01-31,,
dfe86c440eca8cdd61cbd299269dac52,2363280815,1e798b0bae4bef9c33a642f1e9495f55a1be6ec6,Z6F10E53F3,MATERIALE PSICODIAGNOSTICO,03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE DEL BANDO,740,7,,0,2363280815,ASP di Trapani,2014-11-25,2014-11-26,2015-01-30,
daad42352210213a007836a04f00f709,2570930848,2a22d017f49facd7db47e93819153efa4c96a89d,Z6F0FBA925,Lavori di ruiparazione e manutenzione lampada scialitica TMD Mod.Domelux in dotazione al Pronto Soccorso del P.O. di Canicatti,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,2077,92,,2077,92,2570930848,ASP di Agrigento,2014-01-01,2014-12-31,2014-12-31
e1fe3e52826c73702068a57bafc986a1,2363280815,a7424aadd7a01471df196cb70c187a1a8d210cab,Z6F0EE32CC,Nullo,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,1253,2,,1528,42,2363280815,ASP di Trapani,2014-08-06,2014-09-05,2015-01-30
daad42352210213a007836a04f00f709,2570930848,39c57091af60b99680cdd147898cfda32711b7ee,Z6F0E9E9A7,acquisto processore per impianto cocleare,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,9750,,9750,2570930848,ASP di Agrigento,2013-12-03,2014-09-16,2014-12-31,,
daad42352210213a007836a04f00f709,2570930848,42b5ef377225debbab106484a5e29c15bf11a8c4,Z6E0EC416E,Acquisto n.4 icd monocamerali ilesto 5 vr-t dx mri compatibile per UO Cardiologia PO Agrigento,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,39600,,0,2570930848,ASP di Agrigento,2013-10-25,2014-01-24,2014-12-31,,
daad42352210213a007836a04f00f709,2570930848,39e7c4cda79871e280ca358a2fb99321bd54caf0,Z6E0E268A5,presidi per diabetici,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,3200,63,,3200,63,2570930848,ASP di Agrigento,2014-03-06,2014-07-30,2014-12-31
7ef6205993d555649d9a65f0f6109aa9,1151150867,8241944a70b7349ff6c44ca0ad7a02a3105e0bd5,Z6E0D696EB,ACQUISTO DI FRIGORIFERI-(MEPA),08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,19030,,0,1151150867,AZIENDA SANITARIA PROVINCIALE DI ENNA,2014-02-24,2014-12-31,2015-01-21,,
daad42352210213a007836a04f00f709,2570930848,80ec38dcc79f465950b98683d3d8435b65d3a0c8,Z6D1112604,lavori di riparazione elettroencefalografo Neuro Travel Mod. Light 32 ch matr. NTL00610448 in dotazione al Servizio di Neurologia del P.O. di Canicatti,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,1150,,1150,2570930848,ASP di Agrigento,2014-01-01,2014-12-31,2014-12-31,,
